[4, 11, 3]	16.61980887765878
[4, 11, 4]	16.30626708776126
[4, 11, 5]	14.033743583021367
[4, 11, 6]	14.445806276315645
[4, 12, 0]	16.0949626513349
[4, 12, 1]	15.691658636989088
[4, 12, 2]	16.32499333063781
[4, 12, 3]	16.902250938566826
[4, 12, 4]	16.493451288847105
[4, 12, 5]	14.506856961056513
[4, 12, 6]	15.062507284243964
[4, 13, 0]	16.24414824647368
[4, 13, 1]	16.01739194415371
[4, 13, 2]	16.917057260757176
[4, 13, 3]	17.554169002460814
[4, 13, 4]	17.114006931654103
[4, 13, 5]	15.299302459182867
[4, 13, 6]	15.884092401300672
[4, 14, 0]	16.603916121846517
[4, 14, 1]	16.24374837336133
[4, 14, 2]	17.075083406883984
[4, 14, 3]	17.886031287751955
[4, 14, 4]	17.435698763995457
[4, 14, 5]	15.74869930565773
[4, 14, 6]	16.840753872341182
[4, 15, 0]	16.415363554903315
[4, 15, 1]	15.856924973245892
[4, 15, 2]	16.83182181191212
[4, 15, 3]	17.626056872448913
[4, 15, 4]	17.24548536361626
[4, 15, 5]	15.830416432397827
[4, 15, 6]	16.98076222352124
[4, 16, 0]	17.74133845166477
[4, 16, 1]	17.30359002032584
[4, 16, 2]	18.370869572157154
[4, 16, 3]	19.27780740375492
[4, 16, 4]	18.661179875981706
[4, 16, 5]	15.483719861959464
[4, 16, 6]	17.26051876421012
[4, 17, 0]	16.9353422344903
[4, 17, 1]	16.62974647221145
[4, 17, 2]	17.55105593631472
[4, 17, 3]	18.24797680251243
[4, 17, 4]	17.973244249944056
[4, 17, 5]	15.481917364996026
[4, 17, 6]	17.193937591282822
[4, 18, 0]	15.891023042168307
[4, 18, 1]	15.727883363375527
[4, 18, 2]	16.369772137047704
[4, 18, 3]	17.069782585925886
[4, 18, 4]	16.370225167639607
[4, 18, 5]	14.624873769592817
[4, 18, 6]	16.301217037129764
[4, 19, 0]	15.816425920002926
[4, 19, 1]	15.497339795567433
[4, 19, 2]	15.987707347852963
[4, 19, 3]	16.50774043785117
[4, 19, 4]	15.762378440794846
[4, 19, 5]	19.674569517438382
[4, 19, 6]	16.25635898224874
[4, 2, 0]	16.386729640930223
[4, 2, 1]	16.34083949787088
[4, 2, 2]	17.59978826484732
[4, 2, 3]	16.37205057846147
[4, 2, 4]	18.132232268254285
[4, 2, 5]	15.685473777728008
[4, 2, 6]	15.17695421262324
[4, 20, 0]	15.806433938201225
[4, 20, 1]	15.748832246881944
[4, 20, 2]	16.056880185873606
[4, 20, 3]	16.359462410280226
[4, 20, 4]	15.739578861645962
[4, 20, 5]	15.318073324437082
[4, 20, 6]	16.982370803329676
[4, 21, 0]	16.386294148043216
[4, 21, 1]	16.334466899807676
[4, 21, 2]	16.44989098881493
[4, 21, 3]	17.05383435867956
[4, 21, 4]	16.176966977489336
[4, 21, 5]	15.332053540601459
[4, 21, 6]	17.173090044917842
[4, 22, 0]	17.034962261919357
[4, 22, 1]	16.766731003338386
[4, 22, 2]	17.180006232602164
[4, 22, 3]	17.5076748235317
[4, 22, 4]	16.520808734827458
[4, 22, 5]	15.501073974969025
[4, 22, 6]	18.05421073846853
[4, 23, 0]	17.742434453538742
[4, 23, 1]	17.672756828321315
[4, 23, 2]	17.52890607368994
[4, 23, 3]	18.103497884552787
[4, 23, 4]	17.27365807245065
[4, 23, 5]	16.16109287687102
[4, 23, 6]	19.537749787659926
[4, 3, 0]	17.035402713379163
[4, 3, 1]	16.68720682663176
[4, 3, 2]	16.80449137931156
[4, 3, 3]	17.008209039548152
[4, 3, 4]	18.606886082748098
[4, 3, 5]	15.93510123368352
[4, 3, 6]	15.842982230339656
[4, 4, 0]	22.075331505482715
[4, 4, 1]	19.685773360418857
[4, 4, 2]	20.618848994142827
[4, 4, 3]	20.36250086795426
[4, 4, 4]	20.232893507327628
[4, 4, 5]	17.593235454788644
[4, 4, 6]	17.121296163282572
[4, 5, 0]	21.24480678670053
[4, 5, 1]	18.90079500756198
[4, 5, 2]	19.290775138158594
[4, 5, 3]	19.64950030551685
[4, 5, 4]	21.084620749778868
[4, 5, 5]	20.46585589308732
[4, 5, 6]	21.08362532981141
[4, 6, 0]	16.050704128041534
[4, 6, 1]	14.55793618895153
[4, 6, 2]	15.126502746810866
[4, 6, 3]	15.132386678529572
[4, 6, 4]	16.130625340167793
[4, 6, 5]	18.827777999099393
[4, 6, 6]	20.668970097719725
[4, 7, 0]	15.040514168915262
[4, 7, 1]	14.196078141746195
[4, 7, 2]	14.375317088653532
[4, 7, 3]	14.415348940380365
[4, 7, 4]	15.069849910325587
[4, 7, 5]	16.129460167015672
[4, 7, 6]	17.357560885301037
[4, 8, 0]	15.16209072532834
[4, 8, 1]	14.541790406913229
[4, 8, 2]	14.883921496467169
[4, 8, 3]	14.895804992617485
[4, 8, 4]	14.856661646321232
[4, 8, 5]	14.317182669008766
[4, 8, 6]	14.961029522661692
[4, 9, 0]	15.706627748472677
[4, 9, 1]	15.163883283185895
[4, 9, 2]	15.335301566626068
[4, 9, 3]	15.331071204911218
[4, 9, 4]	15.56764987159916
[4, 9, 5]	13.457522095582306
[4, 9, 6]	13.94283034104963
